,TIC monthly reports on Cross-Border Portfolio Financial Flows through March 2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-Feb,180805,167063,13742,8959,4698,1630,2884,-253,4783,4299,269,13,203,27464,28016,-552,-434,-118,13190,4,13194,2838,-150,115,-265,2988,2389,599,3782,19813,17383,2431
1989-Jan,158299,154098,4201,2193,826,1044,172,150,2008,2019,159,-89,-81,22425,23548,-1123,-390,-733,3078,4,3082,164,-3061,2205,-5265,3225,2908,316,-11879,-8634,-10647,2013
1988-Dec,114628,111585,3043,520,-1930,979,2706,-1235,2523,2243,246,47,-12,28166,31051,-2886,-1771,-1114,157,3,160,-2715,-1886,-1767,-119,-829,-1257,428,4417,1862,3421,-1559
1988-Nov,152656,141044,11612,9199,6452,441,2297,10,2413,2196,69,50,98,29370,29003,368,627,-260,11980,4,11984,5353,4660,1633,3027,693,490,203,1775,19113,13297,5816
1988-Oct,154272,150916,3356,3315,1616,365,2104,-770,41,577,383,-68,-850,26732,27916,-1184,-941,-243,2172,3,2175,2995,3489,-503,3992,-494,-743,248,2902,8072,1706,6366
1988-Sep,143937,144596,-659,531,-454,573,791,-379,-1190,-1481,498,4,-212,30565,31120,-555,-480,-75,-1214,4,-1210,2333,662,548,114,1671,1905,-235,-11571,-10448,-9143,-1306
1988-Aug,161183,159128,2055,3465,1072,183,1539,671,-1410,-1450,44,5,-9,23278,23936,-657,-452,-205,1398,3,1401,224,-448,-431,-17,672,522,150,4893,6518,7063,-545
1988-Jul,142109,137156,4953,7581,3277,134,3146,1024,-2628,-2362,30,-97,-199,26710,27369,-659,-527,-133,4293,4,4297,2544,942,-474,1416,1602,897,705,4054,10895,10863,32
1988-Jun,208581,206659,1922,3807,-503,943,2596,772,-1886,-1658,297,-85,-439,23573,24432,-859,-672,-187,1063,3,1066,-2091,-194,1111,-1305,-1898,-1767,-131,3363,2337,6209,-3871
1988-May,144549,130453,14095,9007,6000,1360,2788,-1140,5088,5062,-82,45,63,21149,19507,1642,790,852,15737,-296,15441,1749,940,-690,1631,809,869,-60,-3153,14037,6031,8007
1988-Apr,133823,127814,6009,2949,361,147,1018,1422,3060,3075,-14,33,-34,21438,21229,209,-124,333,6218,3,6221,-241,-1363,-702,-661,1122,1067,55,16753,22733,20420,2313
1988-Mar,166665,154906,11759,4182,1845,599,1497,241,7577,8135,-1,110,-668,23313,25286,-1973,-1245,-728,9786,492,10278,3094,2145,-72,2217,948,864,84,-4535,8837,955,7882
1988-Feb,180102,167954,12148,5212,4945,-30,500,-203,6936,7169,-36,-22,-175,21746,23737,-1990,-1306,-684,10158,0,10158,4016,2227,-545,2771,1790,1502,287,1857,16032,6590,9442
1988-Jan,125436,120935,4502,-402,-474,-263,349,-15,4904,5118,-125,-130,41,17836,18684,-848,-1332,485,3654,0,3654,6267,2138,312,1827,4128,4589,-461,-7584,2337,-5312,7649
1987-Dec,104702,103975,727,-849,837,844,130,-2660,1576,1670,224,26,-344,17236,17883,-647,-1488,841,80,0,80,1490,5209,-1078,6287,-3718,-3661,-57,13837,15408,9975,5433
1987-Nov,130531,130521,11,-1875,4527,216,129,-6746,1886,1854,-32,16,48,25360,26649,-1289,-1998,708,-1279,0,-1279,5170,5160,1437,3723,10,370,-360,-4089,-198,-1681,1483
1987-Oct,167275,164175,3100,-354,-3699,144,1229,1972,3454,2466,470,30,487,31113,31622,-509,-2597,2088,2591,0,2591,4006,1628,-1490,3118,2378,2525,-147,1842,8439,-4484,12923
1987-Sep,140740,133409,7330,5266,-818,260,2954,2869,2064,1341,554,-36,205,21860,22061,-201,-681,480,7129,0,7129,-1535,-2959,-450,-2508,1424,1020,404,12083,17677,15841,1836
1987-Aug,144637,141897,2740,84,-1502,-20,1355,251,2656,2612,85,-18,-23,21179,21830,-651,-253,-398,2089,-200,1889,4615,4516,-259,4774,99,-27,126,2479,8982,3611,5371
1987-Jul,146116,140672,5444,3878,-1444,488,2511,2324,1567,2251,74,-197,-562,25111,25822,-711,-617,-94,4733,-200,4533,-5884,-5506,1722,-7228,-378,-158,-219,14943,13593,19909,-6316
1987-Jun,175328,159300,16028,12417,8562,506,1714,1634,3611,3719,79,-184,-3,34713,32766,1947,2249,-302,17976,-600,17376,-969,-2264,-1374,-890,1294,767,527,-14441,1965,-221,2186
1987-May,134946,129563,5383,851,-4730,128,1680,3773,4532,4447,233,-51,-96,28277,28900,-623,-1231,608,4760,0,4760,-243,-1969,1118,-3087,1726,1838,-112,6998,11515,11238,277
1987-Apr,145904,142426,3479,994,-5684,136,3253,3289,2484,2489,-56,4,48,26291,28377,-2085,-829,-1256,1393,0,1393,5502,4775,-236,5011,726,899,-173,-1209,5686,-3527,9213
1987-Mar,168434,152540,15895,10280,1086,-325,4269,5250,5614,5906,-144,48,-196,23816,25265,-1449,-668,-781,14445,0,14445,1843,2353,-1843,4196,-510,-1085,575,5688,21977,10361,11615
1987-Feb,129868,124216,5652,5075,-685,937,1548,3275,577,834,21,-88,-190,23111,23787,-676,-79,-598,4976,0,4976,-390,1430,1714,-284,-1819,-2157,337,39,4625,2659,1966
1987-Jan,103668,100329,3339,1736,-1928,164,1895,1605,1603,1477,61,5,61,16481,16456,25,240,-215,3364,0,3364,-835,-1027,-1096,68,192,450,-258,10283,12812,11075,1736
1986-Dec,109505,102539,6966,6743,638,610,3936,1559,223,309,-81,-227,221,20987,21413,-426,-474,47,6539,0,6539,206,-70,-588,517,276,397,-120,-2,6743,6349,394
1986-Nov,91662,90971,691,886,-2595,1356,2067,59,-196,173,-49,-207,-112,16822,17246,-423,-755,331,267,0,267,-352,-952,-627,-325,600,1112,-512,1119,1034,2235,-1201
1986-Oct,108441,103637,4804,1493,-1274,273,3785,-1290,3311,3378,14,-49,-31,22327,19282,3045,2058,987,7850,0,7850,1615,787,425,362,829,459,370,5083,14548,12045,2503
1986-Sep,110566,100673,9893,8070,2193,392,4277,1208,1824,1878,-22,-74,42,20220,22089,-1870,-2399,530,8024,0,8024,1862,894,565,330,968,986,-19,5165,15051,9275,5775
1986-Aug,111909,106243,5666,5492,17,351,3703,1420,175,40,121,-19,33,18588,17684,904,1062,-159,6570,0,6570,3157,2837,-1208,4045,320,648,-328,11246,20973,16191,4782
1986-Jul,108016,103900,4116,3327,-2524,1019,2978,1853,789,1448,-375,-445,161,17909,17116,793,366,427,4909,-500,4409,16336,4201,-729,4931,12135,12247,-113,-2379,18365,14287,4077
1986-Jun,107528,101064,6464,5467,1278,982,2664,543,997,1612,124,-540,-199,19901,18235,1666,1657,9,8130,0,8130,9238,2510,334,2176,6728,6408,320,-4747,12621,7521,5100
1986-May,106198,99352,6845,7050,-2974,897,6325,2801,-205,157,-355,-61,55,17026,17099,-72,188,-260,6773,-500,6273,5474,5560,1493,4067,-86,122,-208,1721,13468,12358,1110
1986-Apr,156587,138507,18080,14418,5756,815,4197,3650,3662,3862,-413,-83,297,19694,22664,-2970,-1262,-1708,15110,-450,14660,435,1587,-2027,3614,-1152,-500,-652,-4545,10549,1926,8623
1986-Mar,139012,120955,18057,17501,9738,613,4356,2793,557,376,-13,98,97,16418,20899,-4481,-3095,-1386,13577,-400,13177,-353,77,-1435,1513,-431,296,-726,1184,14008,13677,331
1986-Feb,112355,106877,5478,4863,-1229,757,3560,1775,615,619,3,-13,5,13766,15516,-1750,-983,-767,3728,-400,3328,643,2826,1700,1127,-2184,-950,-1234,975,4945,4967,-21
1986-Jan,93635,92136,1500,1132,-3849,123,3241,1616,368,362,-166,8,164,12482,12436,46,-49,95,1546,0,1546,1595,1008,966,42,587,772,-185,7458,10598,8619,1979
1985-Dec,85686,71516,14169,11656,4090,525,5058,1982,2514,2712,-229,-143,173,11183,11710,-527,-109,-418,13642,0,13642,-2993,-4404,-3325,-1079,1411,1466,-55,18,10668,11776,-1109
1985-Nov,74376,63748,10627,11175,1404,935,7413,1422,-548,-236,-124,-35,-151,11157,11187,-30,272,-302,10597,0,10597,1612,1030,1096,-67,582,465,117,-1067,11142,9494,1648
1985-Oct,51095,46189,4907,5952,847,680,3787,638,-1046,-1232,182,-23,27,10547,11351,-804,-764,-40,4103,0,4103,-1747,-1248,848,-2095,-500,-708,209,8097,10453,12468,-2016
1985-Sep,55428,44934,10494,9591,5464,477,3557,94,903,1082,-99,-98,18,8399,9033,-634,-416,-218,9860,0,9860,-1403,-2305,2122,-4427,902,779,123,-162,8295,9283,-988
1985-Aug,52241,53159,-918,-624,-3120,-97,1930,663,-295,-243,86,-125,-13,8648,8560,89,310,-221,-830,-950,-1780,1267,229,35,194,1038,379,659,4697,4185,3965,220
1985-Jul,65952,56248,9704,8008,3028,838,3529,612,1696,1792,69,-201,36,8793,9930,-1138,-548,-590,8566,0,8566,1931,2377,240,2137,-446,-151,-295,8226,18723,15769,2954
1985-Jun,48714,41186,7528,5154,3024,204,1621,305,2374,2691,-36,-395,115,8364,8904,-540,-371,-170,6988,0,6988,141,1475,-423,1898,-1334,-973,-361,-3453,3676,-374,4050
1985-May,58476,52033,6443,2717,-336,107,2921,25,3726,3580,328,-255,73,9239,10192,-953,-1050,97,5489,-400,5089,-2286,-1498,-963,-535,-788,-149,-639,3517,6320,3149,3171
1985-Apr,49474,43626,5847,6990,4937,328,1504,221,-1143,-625,-157,-276,-86,6616,7457,-842,-696,-146,5005,-400,4605,1820,1521,-1019,2541,298,372,-73,1305,7730,7009,721
1985-Mar,32780,34697,-1917,3400,881,40,2960,-480,-5317,-5270,-61,-38,52,5903,7363,-1461,-999,-462,-3378,0,-3378,2554,2355,144,2211,199,157,42,1452,629,4148,-3519
1985-Feb,44744,37846,6899,5800,985,586,4186,42,1099,1345,-160,18,-104,6751,7229,-478,203,-682,6420,-500,5920,-4044,-4426,-238,-4188,382,551,-169,4239,6116,9560,-3445
1985-Jan,48204,43705,4498,2101,-132,18,2917,-702,2397,2539,-100,-21,-21,6478,7099,-621,169,-790,3877,0,3877,-2605,-2342,972,-3313,-263,448,-711,5857,7130,10785,-3655
1984-Dec,42223,31765,10459,8907,5586,444,3250,-373,1551,1921,-189,5,-185,6067,7430,-1363,-1133,-230,9095,0,9095,-1731,-691,-1096,406,-1040,-994,-46,-4977,2387,201,2187
1984-Nov,40751,36127,4624,5243,2831,180,2183,49,-618,-601,125,-156,14,7299,8085,-787,-599,-188,3838,0,3838,3065,3176,-614,3790,-111,379,-491,5692,12594,10388,2206
1984-Oct,43543,37401,6141,7408,3801,176,3897,-467,-1266,-862,-157,33,-281,5728,7298,-1570,-1228,-342,4571,0,4571,-232,81,-1072,1153,-312,-235,-77,448,4788,2131,2657
1984-Sep,20369,23729,-3360,-1175,-1835,129,1135,-605,-2185,-1968,29,-1,-245,5027,5849,-821,-476,-346,-4181,0,-4181,-1035,-996,-1601,605,-39,417,-456,6834,1617,5540,-3923
1984-Aug,36267,29068,7199,6351,5291,146,781,133,848,1368,-98,-177,-244,6744,7381,-636,-138,-498,6563,-800,5763,4142,2850,802,2048,1292,482,810,2344,12249,9492,2757
1984-Jul,29212,27571,1641,1365,1573,108,260,-576,276,179,155,-11,-46,5136,4859,277,170,107,1918,0,1918,-1209,-915,1088,-2003,-294,-584,290,-22,686,331,355
1984-Jun,22647,23127,-480,902,571,184,298,-150,-1383,-896,-40,-238,-209,6303,6165,138,170,-32,-342,0,-342,4455,3796,854,2942,659,-116,775,-7162,-3050,-5045,1995
1984-May,23353,22295,1058,1564,1751,4,144,-335,-506,-316,99,-89,-200,6330,6972,-641,-692,50,417,0,417,-864,-1364,772,-2136,500,619,-120,5786,5338,8754,-3416
1984-Apr,18267,15795,2473,1975,1660,-151,99,368,498,644,87,-174,-59,5170,5480,-310,-291,-19,2163,0,2163,1100,230,740,-510,869,672,197,147,3409,2719,690
1984-Mar,16051,15853,197,-101,-1013,-130,434,609,298,487,-21,22,-190,6676,6517,159,14,145,357,0,357,-4660,-4458,-2054,-2403,-202,-787,585,4726,423,2336,-1913
1984-Feb,20684,19651,1033,941,552,80,-153,463,92,4,139,5,-56,5613,5264,349,-1,350,1382,-650,732,3074,3254,2497,757,-180,440,-621,3821,7627,7029,598
1984-Jan,22102,21670,431,375,228,-7,176,-22,56,545,-116,0,-373,4743,4569,174,272,-98,605,0,605,3784,2736,1750,986,1048,952,96,1326,5715,7506,-1791
1983-Dec,14922,15078,-157,253,-195,16,150,282,-410,-435,64,-28,-11,4208,5279,-1071,-884,-187,-1228,0,-1228,1364,1923,140,1783,-559,-523,-36,3681,3818,-275,4093
1983-Nov,18079,18688,-609,-263,-642,223,147,9,-346,-760,306,59,49,4031,3886,145,170,-26,-464,-700,-1164,991,1011,71,940,-20,-637,617,9250,9076,8424,652
1983-Oct,23216,20665,2551,2185,1857,-49,250,127,366,504,57,-218,22,5056,5264,-208,-200,-8,2343,0,2343,2133,1673,430,1244,460,711,-252,1425,5900,4208,1692
1983-Sep,21128,19666,1463,1846,1177,-14,124,559,-383,-45,-187,10,-162,5093,5179,-86,-11,-76,1376,0,1376,-148,123,713,-591,-270,188,-459,185,1413,2923,-1511
1983-Aug,20143,21303,-1160,3,-445,128,163,156,-1163,-928,-85,-25,-125,3877,4453,-576,-366,-210,-1736,0,-1736,-1140,-1298,1222,-2519,158,90,68,3876,1000,3601,-2601
1983-Jul,13602,14766,-1164,-16,-779,42,101,621,-1148,-895,-91,-76,-86,3547,4224,-677,-189,-488,-1840,-607,-2447,3682,3899,-467,4366,-217,513,-731,5361,6595,5882,713
1983-Jun,18570,16813,1757,1632,1156,138,-31,369,125,407,-204,-104,26,4730,5092,-363,238,-600,1394,0,1394,461,832,994,-162,-371,-525,153,-3541,-1686,-1683,-3
1983-May,23027,19971,3056,3505,2587,58,405,455,-449,36,-77,-217,-191,3749,5227,-1479,-837,-642,1577,-668,909,1151,397,-485,882,754,687,67,5253,7314,7115,199
1983-Apr,15069,15232,-163,-274,-1485,-18,317,911,112,341,112,-21,-321,3542,4610,-1069,-524,-544,-1231,0,-1231,813,1339,857,482,-526,-581,56,2712,2294,1937,357
1983-Mar,21941,18550,3391,2691,1640,-54,85,1021,700,966,-142,-26,-99,4013,4960,-947,-515,-432,2444,0,2444,-3236,-3155,-1117,-2037,-81,234,-315,2375,1583,1558,26
1983-Feb,17295,15770,1525,90,-957,-33,78,1002,1435,1552,-57,-34,-26,4140,4629,-489,-264,-225,1036,-800,236,-426,-232,246,-478,-194,495,-689,-3154,-3344,-1062,-2282
1983-Jan,16449,15209,1240,1574,734,27,-58,872,-335,34,-173,-134,-63,3631,3821,-190,137,-327,1050,-459,591,4908,6529,2754,3775,-1621,-897,-723,-11032,-5533,-7696,2163
1982-Dec,17051,15339,1712,244,-700,11,-141,1074,1467,1866,-264,15,-150,3413,4094,-681,-404,-277,1031,-664,367,3963,3470,-281,3752,492,108,385,-16742,-12413,-17295,4882
1982-Nov,19930,18946,984,989,577,-52,131,334,-5,231,-169,-73,7,3285,4383,-1098,-360,-738,-114,-600,-714,-3138,-1235,-177,-1058,-1903,-438,-1465,3431,-420,3049,-3469
1982-Oct,17331,15356,1975,1612,1062,72,110,368,363,641,-26,-141,-111,3320,5066,-1746,-1438,-308,229,0,229,1668,1802,2289,-486,-135,-408,273,4301,6197,5832,366
1982-Sep,16324,14002,2322,831,841,-2,216,-225,1491,1500,-58,-78,128,3300,4582,-1282,-1122,-160,1040,-671,369,2589,1934,1665,269,655,1082,-427,-7158,-4200,-5192,991
1982-Aug,15395,14241,1154,727,448,-176,29,426,426,416,-81,-26,117,3544,4933,-1389,-1398,8,-236,-400,-636,-384,-1568,75,-1643,1184,500,684,1430,410,1202,-791
1982-Jul,11492,9425,2067,-450,-815,-18,241,142,2517,2797,-53,-99,-129,2338,3016,-678,-725,47,1388,-961,427,2609,2392,77,2315,218,188,30,-12297,-9261,-10534,1273
1982-Jun,10838,9840,997,522,44,-20,236,262,476,318,192,-72,37,2294,2974,-680,-754,74,318,-600,-282,1878,2330,1562,768,-452,171,-623,-4047,-2452,-3442,990
1982-May,11751,9468,2283,802,-454,150,769,337,1481,1476,-58,-36,99,3241,2926,316,435,-119,2598,-751,1847,-172,-872,237,-1109,700,-2,702,-3582,-1907,-2918,1010
1982-Apr,10813,8444,2368,1473,662,141,489,181,895,791,123,-91,71,2590,2704,-115,-48,-67,2254,-241,2013,-2496,-2798,400,-3198,302,1016,-714,-3784,-4267,-2784,-1483
1982-Mar,11934,9691,2243,931,688,45,155,43,1312,1325,-78,-23,88,3215,3777,-562,-590,28,1682,0,1682,-1085,-977,148,-1125,-108,-27,-81,-2820,-2224,-2722,498
1982-Feb,9932,7084,2847,580,-30,129,74,406,2268,2348,-182,-28,130,2039,2133,-94,-128,34,2753,-500,2253,-4834,-3988,145,-4133,-847,-1052,206,-1976,-4557,-2633,-1924
1982-Jan,6724,5006,1718,905,445,59,184,217,813,841,-41,-34,47,1753,1724,29,-108,136,1747,0,1747,-703,-177,-93,-83,-526,-278,-248,2402,3446,5152,-1706
1981-Dec,10982,9870,1112,1841,1551,-54,135,209,-729,-787,39,29,-9,2696,3412,-716,-770,54,396,-931,-535,4157,3307,562,2745,850,363,488,-11757,-8135,-12602,4467
1981-Nov,13529,11607,1922,21,-99,-59,43,135,1902,2033,-147,-46,62,2934,5021,-2087,-1957,-130,-165,-400,-565,1088,718,-59,777,370,289,81,-2198,-1675,-6381,4705
1981-Oct,8368,6871,1496,-169,-152,43,49,-110,1665,1627,-122,3,157,2154,2304,-150,-110,-40,1346,-211,1135,634,-1080,234,-1314,1714,1568,146,-4688,-2919,-1118,-1801
1981-Sep,9892,7844,2048,35,-125,-18,126,53,2013,1381,255,-108,484,1851,1902,-50,-254,204,1998,-681,1317,-3189,-2479,263,-2741,-710,-166,-544,486,-1386,94,-1479
1981-Aug,9331,7308,2023,483,271,41,177,-7,1540,1529,4,54,-47,1920,1946,-27,-40,13,1996,-400,1596,-4814,-2704,34,-2738,-2110,-91,-2019,-3208,-6426,-1811,-4615
1981-Jul,9521,7097,2424,750,352,63,231,105,1674,798,286,496,95,2415,3037,-622,-681,59,1802,-1144,658,685,-2176,-133,-2043,2861,801,2060,3572,4915,5721,-806
1981-Jun,13634,10817,2817,1589,286,55,216,1033,1227,980,-53,270,30,2415,3054,-639,-484,-155,2178,-1092,1086,-424,161,305,-143,-585,99,-684,-14096,-13435,-15079,1645
1981-May,10133,7951,2182,1566,393,-24,164,1033,616,321,58,31,206,2162,2339,-176,-212,36,2006,0,2006,-3566,-3530,284,-3814,-36,719,-755,3384,1824,6987,-5163
1981-Apr,10280,8420,1860,722,-127,87,120,643,1137,495,531,29,81,1980,2724,-744,-632,-112,1116,0,1116,2304,838,-331,1168,1466,1672,-206,4419,7838,7293,546
1981-Mar,13170,10197,2972,1409,441,17,196,754,1564,1084,7,581,-108,2487,2801,-314,-121,-194,2658,-200,2458,3210,3741,236,3505,-531,-506,-26,-17388,-11720,-18886,7165
1981-Feb,9315,6600,2716,1115,364,28,367,356,1601,1404,116,27,54,2033,1993,40,40,1,2756,-160,2596,449,845,379,466,-396,340,-736,-1817,1227,1341,-114
1981-Jan,8297,5952,2345,874,170,82,28,595,1471,865,332,248,26,1845,2066,-220,-240,20,2125,0,2125,-967,79,-200,278,-1046,-315,-731,3321,4479,6065,-1586
1980-Dec,11024,10085,939,1148,532,49,89,478,-208,-335,-85,44,167,2509,2368,142,217,-76,1081,-600,481,763,1111,-28,1139,-348,-199,-149,-5326,-4082,-5247,1166
1980-Nov,9652,7804,1847,1533,363,102,72,997,314,301,107,11,-105,2184,1963,221,95,126,2068,0,2068,5150,4494,-218,4712,656,585,72,-724,6494,657,5838
1980-Oct,10033,7978,2055,499,17,-15,62,435,1556,663,565,241,87,2450,3013,-563,-211,-352,1492,0,1492,1562,1259,228,1031,303,45,258,677,3730,3251,480
1980-Sep,10890,8707,2183,551,729,-65,43,-156,1632,1023,48,151,410,1928,2609,-681,-115,-567,1502,-400,1102,-231,-773,-324,-449,542,51,491,-7426,-6555,-8579,2024
1980-Aug,7675,7736,-62,117,-22,70,33,36,-178,-745,104,291,171,1980,2477,-498,-292,-206,-559,-300,-859,1459,1890,61,1829,-431,-175,-256,-192,407,-1257,1665
1980-Jul,9015,7178,1837,236,-70,85,49,172,1601,762,396,306,137,2396,2154,242,321,-79,2079,0,2079,1514,1422,-652,2075,92,552,-460,-1844,1749,-2194,3944
1980-Jun,11907,9277,2630,291,41,41,67,142,2338,1718,1,603,17,2133,2935,-802,-620,-182,1828,-230,1598,2240,2670,-506,3176,-430,94,-524,-9433,-5594,-11277,5682
1980-May,5703,6339,-635,-1076,-1102,-160,103,84,440,425,118,-37,-67,1943,2324,-380,-279,-102,-1016,-200,-1216,2631,2927,723,2204,-296,-43,-253,-5601,-4185,-7196,3011
1980-Apr,6073,6208,-135,-536,-846,-86,248,148,400,-63,130,224,110,1478,1538,-59,-18,-41,-195,-400,-595,-1560,-1852,419,-2271,292,-385,677,-5451,-7605,-6048,-1557
1980-Mar,7769,7198,571,222,-128,40,59,252,349,-103,403,-62,111,1865,1843,22,21,2,594,-600,-6,-4455,-4913,524,-5437,458,99,359,-3988,-8450,-5498,-2952
1980-Feb,8977,7169,1808,1842,607,102,56,1077,-34,-264,64,129,37,2201,2706,-505,-71,-434,1303,-50,1253,13,-500,130,-630,513,565,-52,5332,6597,7594,-996
1980-Jan,8174,5451,2723,1761,911,208,-26,668,962,483,333,126,20,1918,2205,-287,-50,-237,2436,1215,3651,1096,1288,90,1198,-192,-337,145,2920,7667,9943,-2276
1979-Dec,8024,7040,984,105,-4,-9,-21,138,879,547,24,274,34,1552,2009,-457,-326,-131,527,-450,77,3027,3567,-177,3745,-541,-321,-219,-8921,-5817,-13536,7719
1979-Nov,5914,7008,-1094,-134,-58,-86,-46,57,-960,-1037,-18,-37,132,1459,1886,-428,-344,-84,-1522,459,-1063,-5596,-5447,43,-5489,-150,354,-504,6194,-466,3777,-4243
1979-Oct,8581,7693,888,795,576,155,51,13,93,56,35,-16,17,1700,1943,-243,-44,-199,645,-1050,-405,-1194,-1977,-546,-1431,783,-58,840,2267,668,3692,-3024
1979-Sep,5170,4299,871,680,564,106,-5,16,191,92,-17,72,44,1270,2394,-1124,-783,-341,-252,0,-252,165,170,-525,695,-5,319,-323,-7505,-7592,-8747,1155
1979-Aug,7933,7129,803,161,83,-14,-35,128,642,511,109,-9,31,1988,2718,-731,-608,-122,73,-250,-177,2108,791,70,722,1317,291,1026,8187,10118,9421,697
1979-Jul,7758,5960,1798,486,509,6,-36,8,1311,1042,241,22,6,1411,1844,-434,-421,-13,1364,-900,464,3595,3923,802,3121,-327,291,-618,-925,3134,-717,3851
1979-Jun,5205,4496,709,159,22,55,17,64,550,297,127,105,21,1357,1952,-595,-577,-18,114,230,344,2703,2441,-136,2577,261,-20,281,-2852,194,-2952,3146
1979-May,4780,5584,-804,-617,-775,-107,105,160,-187,-149,-82,24,20,1396,1319,77,15,62,-727,0,-727,-8684,-8331,-444,-7887,-354,133,-487,6583,-2828,4569,-7397
1979-Apr,5596,4653,943,620,390,144,36,49,324,242,49,-11,44,1272,1246,25,20,6,969,-4,965,-7261,-7276,885,-8160,15,54,-39,3646,-2650,3220,-5870
1979-Mar,4624,3497,1127,338,-14,32,54,266,789,524,20,1,243,1527,1570,-42,-45,3,1085,911,1996,-5432,-5888,-15,-5872,455,69,387,3815,379,5088,-4710
1979-Feb,3779,4366,-587,-4,-26,-92,35,78,-583,-597,23,-60,51,1188,1580,-392,-365,-28,-980,-40,-1020,-2564,-2423,180,-2603,-141,-171,30,3768,184,2376,-2192
1979-Jan,5558,5515,43,-63,-100,-109,64,81,107,168,-49,9,-22,1159,1633,-474,-522,48,-430,1185,755,1278,818,-16,834,459,-254,713,5880,7912,6333,1579
1978-Dec,3369,3208,161,496,-157,215,98,340,-335,-349,-71,88,-4,1248,1220,28,40,-12,189,1572,1761,5034,5051,-13,5063,-17,-173,156,-6803,-8,-7343,7335
1978-Nov,4859,4620,239,76,161,22,-108,1,162,64,14,-17,102,1216,1515,-299,-462,163,-61,-434,-495,3936,4045,-311,4356,-109,-619,510,-4603,-1162,-5305,4144
1978-Oct,6467,4863,1605,1006,838,148,64,-44,599,572,-67,52,42,1223,1930,-707,-688,-19,898,1122,2020,3448,2378,-541,2919,1070,1078,-9,-433,5034,-1751,6785
1978-Sep,5483,4542,941,158,-65,14,80,129,783,704,-7,-28,113,1036,1065,-29,40,-69,912,-70,842,-945,-607,686,-1293,-338,187,-525,2499,2396,3310,-913
1978-Aug,6167,5598,569,-165,-285,45,177,-102,734,710,87,70,-133,1373,1520,-147,-199,52,422,1161,1583,635,-301,178,-478,936,161,775,-564,1654,-375,2029
1978-Jul,5018,4101,918,-860,-823,35,-29,-44,1778,1313,382,30,53,1273,1607,-334,-344,10,584,-70,514,529,495,-760,1255,34,356,-322,2056,3100,-503,3602
1978-Jun,5730,3942,1788,1003,748,93,61,100,785,522,136,72,56,1357,2054,-697,-636,-61,1091,-71,1020,-486,-1164,-266,-899,678,338,340,-1021,-488,-144,-344
1978-May,6156,5607,549,578,245,22,-37,348,-29,-541,73,358,80,1292,1347,-55,-43,-12,494,-89,405,-391,-860,321,-1182,469,53,416,-3244,-3231,-1774,-1456
